prefix,term,df,ttf
fire,firebombing,200,225
fire,fireworm,186,295
fire,firey,182,229
fire,firebaugh,180,225
fire,fireman's,178,226
fire,firer,177,229
fire,firebug,172,267
fire,fire.this,169,171
fire,fire.in,166,166
fire,fireflood,163,363
fire,firestore,160,246
fire,firemen's,137,158
fire,firebrat,129,199
fire,firetube,127,211
fire,fire.it,122,126
fire,fireboxes,120,145
fire,firewall's,110,130
fire,firestop,108,155
fire,firemnim,102,110
fire,firebricks,101,165
fire,firehole,101,154
fire,fireless,100,115
fire,firethorn,97,162
fire,firetec,96,150
fire,fireflooding,92,155
fire,firefoam,91,133
fire,firefights,90,101
fire,firenzuola,90,120
fire,firebrace,88,151
filter,filter,1232610,1970376
filter,filtering,393112,589162
filter,filters,357535,584891
filter,filtered,161795,200622
filter,filter's,3776,4285
filter,filterability,2454,4037
filter,filterbank,2445,3921
filter,filter.the,2227,2285
filter,filterable,2085,2710
filter,filtern,897,1033
filter,filter’s,860,987
filter,filterbanks,839,1525
filter,filters.the,722,737
filter,filterless,643,1009
filter,filterung,587,670
filter,filteration,553,643
filter,filtering.the,551,556
filter,filtergrams,478,600
filter,filter.in,402,406
filter,filtercake,402,945
filter,filtered_occurrences.csv,390,390
filter,filter를,381,445
filter,filter.this,344,348
filter,filterers,306,379
filter,filterisasi,296,387
filter,filter.it,241,243
filter,filterings,233,267
filter,filter.a,203,203
filter,filtered.the,198,200
filter,filter의,187,214
filter,filter.then,169,169
filter,filters.in,169,172
filter,filterwire,153,301
filter,filtering.in,139,141
filter,filter.we,138,139
filter,filterpapier,129,146
filter,filter.finally,121,121
filter,filters.this,120,120
filter,filtering.this,108,108
filter,filter.simulation,106,106
filter,filtera,106,131
filter,filterer,99,114
filter,filterpaper,98,122
filter,filterblasen,92,99
filter,filterate,91,127
filter,filtert,91,91
filter,filtering.it,86,86
filter,filter.by,81,81
filter,filtergraph,80,103
filter,filtermedien,79,110
filter,filterkuchen,77,91
filter,filter.results,75,75
filter,filters.it,74,74
filter,filter.to,72,74
filter,filteren,70,75
filter,filters.a,68,68
filter,filter.based,67,67
filter,filtercakes,65,107
filter,filters.we,65,65
filter,filterfunktion,64,66
filter,filter.and,63,63
filter,filterwirkung,63,75
filter,filter.at,62,62
filter,filter와,62,66
filter,filter.experimental,61,61
filter,filter.for,61,61
filter,filtermaterial,59,70
filter,filtersysteme,59,69
filter,filterverfahren,57,64
filter,filtering.then,56,56
filter,filter에,56,59
filter,filtertechnik,55,62
filter,filterd,54,60
filter,filter.after,53,53
filter,filter.an,53,53
filter,filter.with,53,53
filter,filterbased,53,54
filter,filtergram,53,62
filter,filtering.we,53,53
filter,filter.when,52,52
filter,filter.as,51,51
filter,filtering을,51,57
filter,filtermaterialien,51,60
filter,filter.firstly,48,48
filter,filter.according,47,47
filter,filtering.finally,47,47
filter,filtering.a,45,45
filter,filtersim,45,94
filter,filtersystem,45,49
filter,filtering.tab,44,44
filter,filter로,42,42
filter,filterelemente,41,45
filter,filterin,41,41
filter,filterscite,41,41
filter,filter.however,40,40
filter,filtere,39,50
filter,filter1,38,41
filter,filterand,38,38
filter,filtering.by,38,38
filter,filters.these,38,39
fertilizer,fertilizer,226703,521071
fertilizer,fertilizers,127252,214185
fertilizer,fertilizer.the,1193,1251
fertilizer,fertilizers.the,553,573
fertilizer,fertilizer's,180,198
fertilizer,fertilizer.in,171,175
fertilizer,fertilizer.it,124,124
fertilizer,fertilizer’s,102,111
fertilizer,fertilizer.this,94,95
fertilizer,fertilizers.in,94,94
fertilizer,fertilizer.however,76,76
fertilizer,fertilizers.this,67,68
fertilizer,fertilizers.it,57,57
fertilizer,fertilizer.a,49,49
fertilizer,fertilizer.therefore,48,48
fertilizer,fertilizer.compared,45,46
fertilizer,fertilizer.when,42,42
fertilizer,fertilizer.there,41,42
fertilizer,fertilizer.keywords,39,39
fertilizer,fertilizer.with,38,38
fertilizer,fertilizering,37,52
fertilizer,fertilizer.results,35,35
fertilizer,fertilizerapplication,35,36
fertilizer,fertilizer.but,33,33
fertilizer,fertilizers.however,32,32
fertilizer,fertilizer.at,31,31
fertilizer,fertilizerand,31,31
fertilizer,fertilizers.a,30,30
fertilizer,fertilizer.for,29,29
fertilizer,fertilizer.and,27,28
fertilizer,fertilizer.under,27,27
fertilizer,fertilizer.moreover,26,26
fertilizer,fertilizer.application,23,23
fertilizer,fertilizer.based,23,23
fertilizer,fertilizer.on,22,22
fertilizer,fertilizer.these,22,22
fertilizer,fertilizerscite,21,21
fertilizer,fertilizered,20,27
fertilizer,fertilizers.keywords,20,20
fertilizer,fertilizers.therefore,20,20
fertilizer,fertilizer.by,19,19
fertilizer,fertilizer.to,19,19
fertilizer,fertilizeron,19,21
fertilizer,fertilizers.soil,19,20
fertilizer,fertilizerson,19,19
fertilizer,fertilizer.all,18,18
fertilizer,fertilizer.so,18,18
fertilizer,fertilizer.according,16,16
fertilizer,fertilizer.after,16,16
fertilizer,fertilizer.as,16,16
fertilizer,fertilizer.we,16,16
fertilizer,fertilizers.but,16,16
fertilizer,fertilizers.furthermore,16,16
fertilizer,fertilizer.soil,15,16
fertilizer,fertilizeris,15,15
fertilizer,fertilizers.as,15,15
fertilizer,fertilizers.for,15,15
fertilizer,fertilizer.furthermore,14,14
fertilizer,fertilizer.key,14,14
fertilizer,fertilizeras,14,20
fertilizer,fertilizern,14,16
fertilizer,fertilizers.meanwhile,14,14
fertilizer,fertilizers.results,14,14
fertilizer,fertilizers.there,14,14
fertilizer,fertilizer.although,13,13
fertilizer,fertilizer.during,13,13
fertilizer,fertilizers.on,13,13
fertilizer,fertilizers.to,13,13
fertilizer,fertilizers1,13,13
fertilizer,fertilizer.also,12,12
fertilizer,fertilizer.meanwhile,12,12
fertilizer,fertilizer.thus,12,12
fertilizer,fertilizer.using,12,12
fertilizer,fertilizers.application,12,12
fertilizer,fertilizersand,12,12
fertilizer,fertilizer.through,11,11
fertilizer,fertilizerlevels,11,11
fertilizer,fertilizerp,11,11
fertilizer,fertilizers.these,11,11
fertilizer,fertilizers.thus,11,11
fertilizer,fertilizers.when,11,11
fertilizer,fertilizersin,11,11
fertilizer,fertilizer.among,10,10
fertilizer,fertilizer.applying,10,10
fertilizer,fertilizer.both,10,10
fertilizer,fertilizer.nitrogen,10,10
fertilizer,fertilizer.our,10,10
fertilizer,fertilizer.while,10,10
fertilizer,fertilizer:panicle,10,18
fertilizer,fertilizerat,10,10
fertilizer,fertilizercite,10,10
fertilizer,fertilizers.also,10,10
fertilizer,fertilizers.two,10,10
fertilizer,fertilizerthe,10,13
fertilizer,fertilizerwith,10,11
fertilizer,fertilizer.besides,9,9
fertilizer,fertilizer.fertilizer,9,9
fertilizer,fertilizer.water,9,9
fertilizer,fertilizers.moreover,9,9
fertilizer,fertilizersa,9,9
factor,factors,8262378,12987059
factor,factor,5294749,7707312
factor,factores,269473,403253
factor,factorial,193826,228036
factor,factory,161613,232042
factor,factorization,80420,122805
factor,factories,73291,95727
factor,factors.the,18097,18332
factor,factoring,17197,23764
factor,factored,15301,17632
factor,factorizations,8664,12309
factor,factorized,7856,9700
factor,factoren,6849,9663
factor,factorisation,5716,8166
factor,factor.the,4912,4961
factor,factors.methods,4550,4551
factor,factors.in,4469,4481
factor,factors.this,4343,4349
factor,factors.a,3851,3865
factor,factors.results,3290,3291
factor,factors.we,3044,3053
factor,factorielle,2992,3577
factor,factorially,2613,2698
factor,factorize,2571,2718
factor,factor's,2208,2380
factor,factorizing,2063,2273
factor,factors.it,2045,2049
factor,factoriales,1984,2305
factor,factorials,1911,2363
factor,factorizable,1870,2581
factor,factorizes,1383,1408
factor,factors.conclusion,1376,1376
factor,factors.to,1241,1242
factor,factor.in,1219,1237
factor,factor’s,1051,1138
factor,factor1,1000,1149
factor,factors.these,982,984
factor,factory's,946,1051
factor,factors.there,905,911
factor,factor.this,904,907
factor,factorielles,860,972
factor,factorable,842,1211
factor,factors.conclusions,814,814
factor,factorisations,772,1082
factor,factori,749,842
factor,factors.therefore,737,737
factor,factors.based,727,727
factor,factors.our,665,668
factor,factor.it,647,653
factor,factors.however,646,646
factor,factorised,631,785
factor,factors.among,607,607
factor,factors.for,604,611
factor,factoriel,591,661
factor,factorα,583,622
factor,factorii,579,636
factor,factors.as,543,543
factor,factors.of,542,542
factor,factory’s,535,616
factor,factoria,504,583
factor,factory.the,489,496
factor,factor.we,487,489
factor,factors.patients,474,474
factor,factors.finally,472,472
factor,factor2,467,527
factor,factors.data,461,461
factor,factorilor,452,491
factor,factors.one,449,450
factor,factor.a,446,458
factor,factoría,445,490
factor,factors.at,439,439
factor,factor.conclusion,436,436
factor,factor.j,436,649
factor,factorsthat,417,425
factor,factors.on,404,405
factor,factors.method,393,393
factor,factors.and,391,392
factor,factors.an,383,383
factor,factors.from,383,385
factor,factors.then,379,379
factor,factors.by,371,372
factor,factors.according,370,370
factor,factors.keywords,368,369
factor,factors.all,361,361
factor,factors:the,356,358
factor,factors.with,351,351
factor,factors.after,348,348
factor,factors.j,348,531
factor,factors.using,340,340
factor,factorise,329,358
factor,factors.although,326,327
factor,factoral,323,363
factor,factorizability,322,400
factor,factorización,315,393
factor,factor.results,308,308
factor,factorizacion,303,417
factor,factorability,301,366
factor,factorsin,299,306
factor,factor.to,293,293
factor,factors.during,288,288
event,events,2578131,3860105
event,event,1423415,2107097
event,eventually,479547,501016
event,eventual,112431,118117
event,eventos,87124,122158
event,evento,50298,66399
event,eventualmente,7411,7567
event,eventuelle,5619,5742
event,eventuais,5537,5780
event,eventful,5314,5715
event,eventi,5279,6750
event,events.the,5135,5238
event,eventuellement,4940,5068
event,eventuell,4748,4905
event,eventdate,4639,6437
event,eventhough,3618,3708
event,eventuality,3144,3517
event,eventuales,2492,2591
event,event's,2448,2668
event,eventuelles,2364,2396
event,eventuella,2309,2493
event,eventration,2281,3943
event,eventail,2278,2335
event,eventuel,2241,2282
event,event.the,2181,2216
event,eventuali,2130,2282
event,eventuele,2017,2200
event,events.in,1917,1931
event,eventuels,1867,1888
event,eventualities,1620,1869
event,events.this,1602,1610
event,eventueel,1448,1526
event,events.we,1351,1356
event,eventuate,1257,1269
event,event’s,1211,1362
event,eventuellt,1134,1231
event,events.a,1112,1115
event,eventuated,912,920
event,eventuale,833,885
event,eventuellen,714,723
event,events.results,708,708
event,eventualidad,667,710
event,eventfulness,630,823
event,eventive,601,957
event,eventing,593,1003
event,event.in,580,583
event,eventuates,567,577
event,events.it,540,540
event,event.this,525,531
event,eventdata,521,525
event,eventscite,492,492
event,eventuating,437,443
event,events.to,435,436
event,events.methods,420,420
event,eventualidades,420,452
event,eventueller,417,419
event,event.we,412,413
event,events.zip,411,411
event,events.however,398,401
event,eventrations,379,442
event,events.conclusion,378,378
event,event.a,376,376
event,events.these,362,363
event,eventualno,345,349
event,eventyr,329,366
event,events.there,313,313
event,eventuelt,312,321
event,eventualne,308,319
event,events.conclusions,303,303
event,eventu,295,349
event,events.our,290,290
event,event.it,283,284
event,evental,265,362
event,events.for,237,239
event,eventid,228,251
event,eventualis,218,317
event,eventualidade,217,247
event,events.patients,215,216
event,events.as,196,196
event,events.of,189,189
event,evente,181,196
event,events.one,180,180
event,eventmarketing,178,266
event,events.among,178,180
event,events.at,177,177
event,eventualite,174,175
event,eventless,173,178
event,eventstudie,173,199
event,eventrelated,171,177
event,eventually.the,170,170
event,eventualni,167,171
event,events.although,166,168
event,event.results,164,164
event,eventdriven,158,163
event,eventración,155,203
event,event.to,151,152
event,events.based,148,148
event,eventraciones,147,208
event,eventide,144,167
event,events.therefore,144,145
emission,emission,1360075,2316505
emission,emissions,673139,1353770
emission,emissionen,5771,8599
emission,emissioni,1531,2236
emission,emissions.the,1453,1508
emission,emission.the,974,992
emission,emissione,636,774
emission,emissionshandel,547,650
emission,emissions.in,510,521
emission,emissions.this,424,428
emission,emissionsminderung,325,358
emission,emissionsspektren,298,322
emission,emissionshandels,280,350
emission,emission.in,249,249
emission,emissioner,244,341
emission,emissionsverhalten,189,217
emission,emissionsfaktoren,188,302
emission,emission.this,185,185
emission,emissions.it,177,177
emission,emissionsgrenzwerte,169,179
emission,emissions.however,158,159
emission,emissionsspektralanalyse,135,140
emission,emissionsspektrometrie,135,137
emission,emissions.we,132,135
emission,emissionsreduktion,129,140
emission,emission.we,125,125
emission,emissions.a,125,128
emission,emissionsspektroskopie,124,134
emission,emission.it,122,122
emission,emission's,118,130
emission,emissionshandelssystem,118,131
emission,emissionsspektrum,116,121
emission,emissionsmessungen,107,113
emission,emissionshandelsgesetz,102,104
emission,emissions.to,98,98
emission,emissionsreduzierung,98,103
emission,emissionsbanden,90,106
emission,emissionsquellen,90,93
emission,emissions.therefore,88,88
emission,emissions.these,83,83
emission,emissionswerte,83,90
emission,emissionszertifikate,80,87
emission,emission.a,79,79
emission,emissionsarme,79,79
emission,emissionsfreie,79,81
emission,emissionshandelssystems,79,81
emission,emission.however,78,78
emission,emissionslinien,77,93
emission,emissionsrechten,77,96
emission,emissions.one,76,76
emission,emissionseigenschaften,74,84
emission,emissionsraten,72,109
emission,emissions.for,69,70
emission,emissions.based,68,68
emission,emissionsrechte,68,85
emission,emissions.as,65,65
emission,emissionsfreien,65,65
emission,emissionsfrei,64,66
emission,emissionsschutz,62,62
emission,emissions.at,61,62
emission,emissionstomographie,60,67
emission,emissiontomography,58,58
emission,emissionsminderungen,57,59
emission,emission’s,57,58
emission,emissions.with,55,55
emission,emissionsarmen,55,56
emission,emissionsminderungstechniken,54,54
emission,emissions.keywords,53,53
emission,emissionscite,53,53
emission,emissionszertifikaten,53,59
emission,emissionsbande,51,75
emission,emissionsdaten,51,67
emission,emissionsrechtehandel,51,56
emission,emissionsverhaltens,50,53
emission,emissions.finally,48,48
emission,emissions.our,46,46
emission,emissions.by,45,45
emission,emissionsfrom,45,45
emission,emissionsgeschäft,45,45
emission,emissionsreduktionen,45,52
emission,emissionsziele,44,45
emission,emissions.on,43,43
emission,emissions1,43,43
emission,emissionsarmer,43,46
emission,emissionsquelle,43,46
emission,emissions.there,42,42
emission,emissionsarm,42,45
emission,emissionscarbon,41,44
emission,emission.these,40,40
emission,emissions.results,40,40
emission,emission.based,39,39
emission,emissionline,39,39
emission,emissionsmessung,39,48
emission,emissionswachstums,39,39
emission,emissionand,38,38
emission,emissions.an,38,38
emission,emissionsâ,38,40
emission,emission.therefore,37,37
emission,emission.with,37,37
emission,emissionsof,37,38
efficien,efficiency,4115540,6015365
efficien,efficient,3486623,4178502
efficien,efficiently,856496,917836
efficien,efficiencies,223168,274241
efficien,efficiency.the,9214,9356
efficien,efficientnet,4659,7393
efficien,efficiente,3914,4213
efficien,efficience,2980,3314
efficien,efficienza,2676,3081
efficien,efficiency.in,2658,2670
efficien,efficiency.this,2378,2396
efficien,efficients,2033,2268
efficien,efficiently.the,1679,1683
efficien,efficiency.it,1552,1556
efficien,efficient.the,1177,1179
efficien,efficiency.a,838,841
efficien,efficiency.however,801,807
efficien,efficientnetb0,773,1092
efficien,efficientie,738,964
efficien,efficien,709,734
efficien,efficienti,683,730
efficien,efficiency.we,679,681
efficien,efficienter,595,635
efficien,efficientes,590,627
efficien,efficientnetv2,573,883
efficien,efficientdet,563,898
efficien,efficieny,563,595
efficien,efficiently.in,557,558
efficien,efficiency.to,548,548
efficien,efficiences,544,593
efficien,efficiently.this,523,523
efficien,efficiencyof,475,487
efficien,efficiency.therefore,456,456
efficien,efficiency.based,447,447
efficien,efficiency.results,385,386
efficien,efficiency.at,378,378
efficien,efficient.in,373,373
efficien,efficiency.for,364,367
efficien,efficiency.finally,362,362
efficien,efficiency.by,340,341
efficien,efficienty,340,355
efficien,efficiency.with,318,318
efficien,efficient.this,317,318
efficien,efficiency.methods,315,315
efficien,efficiently.it,304,304
efficien,efficientnetb7,299,409
efficien,efficiency.as,296,296
efficien,efficiency.and,293,293
efficien,efficientnetb3,292,475
efficien,efficienc,284,293
efficien,efficiency.these,279,282
efficien,efficient.it,278,278
efficien,efficienct,274,282
efficien,efficiency.on,263,264
efficien,efficiencyand,247,248
efficien,efficiency.moreover,243,243
efficien,efficiency.furthermore,240,243
efficien,efficiencies.the,239,239
efficien,efficiency's,230,248
efficien,efficiency.when,229,230
efficien,efficiency.so,225,225
efficien,efficiently.we,219,219
efficien,efficiency.according,213,213
efficien,efficiency.through,213,213
efficien,efficiency.but,193,193
efficien,efficieney,193,201
efficien,efficiency.there,190,190
efficien,efficiency.conclusion,186,186
efficien,efficiency.after,182,182
efficien,efficiency.an,175,175
efficien,efficiency.our,172,172
efficien,efficiency.thus,171,172
efficien,efficiency.then,170,170
efficien,efficientere,161,168
efficien,efficientnets,158,212
efficien,efficiency.using,153,154
efficien,efficiency.meanwhile,147,147
efficien,efficiently.a,146,146
efficien,efficiency.keywords,143,143
efficien,efficiency’s,143,160
efficien,efficiency.from,139,139
efficien,efficiens,138,189
efficien,efficiency.compared,135,135
efficien,efficiency.experimental,135,135
efficien,efficientnetb4,132,180
efficien,efficientcy,126,135
efficien,efficient.we,125,125
efficien,efficiency.under,122,123
efficien,efficientamento,120,150
efficien,efficiency.simulation,117,117
efficien,efficiently.to,116,116
efficien,efficienly,115,116
efficien,efficiency.some,113,113
efficien,efficiencyin,113,113
efficien,efficiency.also,103,103
efficien,efficiently.however,100,100
efficien,efficientnetb2,99,141
efficien,efficientnetb1,96,137
efficien,efficientnetb5,96,129
efficien,efficiencyenergy,92,94
effect,effect,13277323,19509332
effect,effects,11509744,16586970
effect,effective,6886210,8416323
effect,effectiveness,3075759,3940610
effect,effectively,2028593,2171425
effect,effector,187401,287866
effect,effected,68986,73289
effect,effectors,61909,88216
effect,effecting,32957,34904
effect,effectuee,17805,18860
effect,effectivity,17392,20635
effect,effectue,16001,16778
effect,effectuees,14539,15300
effect,effect.the,12666,12876
effect,effecten,12060,16526
effect,effectués,12009,15646
effect,effectues,10425,10922
effect,effectivement,9724,9965
effect,effects.the,9533,9640
effect,effectual,9256,10706
effect,effectuer,8392,8729
effect,effectuées,7495,7752
effect,effectuée,7226,7435
effect,effectifs,7202,8453
effect,effectué,6263,6506
effect,effectif,6125,6808
effect,effectiviteit,4387,5443
effect,effection,4214,4838
effect,effectives,4207,4565
effect,effectively.the,3993,4003
effect,effectief,3564,4062
effect,effective.the,3146,3155
effect,effect.in,3144,3165
effect,effects.in,3130,3147
effect,effectually,3056,3160
effect,effectuation,3039,5795
effect,effectuate,2722,2822
effect,effects.this,2640,2646
effect,effect.methods,2633,2636
effect,effectieve,2448,2799
effect,effectuated,2430,2566
effect,effect.this,2429,2435
effect,effectiveness.the,2399,2433
effect,effect.it,2304,2308
effect,effectuant,2064,2123
effect,effect.results,2056,2057
effect,effectof,2034,2093
effect,effects.we,1874,1897
effect,effects.results,1675,1675
effect,effect.conclusion,1528,1528
effect,effects.it,1465,1469
effect,effectivness,1373,1442
effect,effecton,1333,1407
effect,effects.methods,1326,1326
effect,effects.a,1282,1286
effect,effecteurs,1264,1729
effect,effectuent,1259,1292
effect,effectsof,1258,1278
effect,effect.we,1185,1188
effect,effectuons,1094,1142
effect,effectively.this,1088,1088
effect,effectively.in,1079,1079
effect,effects.conclusion,1058,1058
